timestamp,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Station | Triumphal Arch,Station | Palace of Peace,Station | Zhastar Ave,Station | Khan Shatyr,Station | Shakarim St,Station | Central Park,Station | Kosmonavtov St,Station | Kenesary St,Station | Saryarka Ave,Station | Botanical Garden,Station | Abylai Khan Ave,Station | Respublika Ave,Station | Syganak St,Station | Keruen City,Station | Turan Ave,Station | Bogenbai Batyr Ave,Station | Mangilik El Ave,Station | University Quarter,Station | Expo 2017,Station | Kabanbay Batyr Ave,Station | Mega Silk Way,Station | Baiterek,Station | Sarayshyk St,Station | River Embankment,Station | Nurly Zhol,Line | Line 1,Line | Line 2,Line | Line 3,Line | Line 4,Line | Line 5,Line | Line 6,Line | Line 7,Line | Line 8,Line | Line 9,District | Esil,District | Almaty,District | Saryarka,District | Baikonur,Network | Total
2025-11-13 07:15:00,19.0,24.0,45.0,34.0,59.0,31.0,60.0,17.0,43.0,22.0,7.0,4.0,27.0,23.0,34.0,33.0,20.0,42.0,72.0,27.0,39.0,31.0,22.0,34.0,70.0,32.0,18.0,34.0,359.0,365.0,348.0,334.0,310.0,227.0,323.0,361.0,393.0,299.0,228.0,260.0,136.0,923.0
2025-11-13 07:30:00,43.0,20.0,46.0,51.0,32.0,34.0,23.0,25.0,75.0,26.0,8.0,8.0,55.0,10.0,28.0,40.0,41.0,22.0,47.0,28.0,20.0,30.0,18.0,42.0,43.0,22.0,32.0,43.0,280.0,319.0,424.0,368.0,348.0,282.0,348.0,334.0,306.0,272.0,198.0,276.0,166.0,912.0
2025-11-13 07:45:00,33.0,41.0,39.0,24.0,28.0,31.0,48.0,19.0,66.0,27.0,6.0,32.0,50.0,48.0,20.0,29.0,31.0,28.0,67.0,23.0,18.0,70.0,44.0,24.0,44.0,15.0,25.0,52.0,379.0,455.0,464.0,412.0,334.0,217.0,308.0,333.0,372.0,310.0,198.0,296.0,178.0,982.0
2025-11-13 08:00:00,16.0,24.0,40.0,40.0,33.0,32.0,26.0,15.0,33.0,10.0,41.0,25.0,20.0,41.0,16.0,42.0,29.0,18.0,56.0,34.0,20.0,34.0,26.0,98.0,45.0,22.0,16.0,47.0,327.0,398.0,424.0,417.0,310.0,229.0,277.0,304.0,315.0,308.0,221.0,204.0,166.0,899.0
2025-11-13 08:15:00,11.0,17.0,72.0,42.0,14.0,19.0,43.0,31.0,28.0,12.0,19.0,15.0,47.0,21.0,29.0,15.0,53.0,19.0,32.0,24.0,28.0,49.0,33.0,45.0,9.0,54.0,27.0,48.0,339.0,331.0,430.0,345.0,287.0,242.0,264.0,318.0,284.0,278.0,191.0,226.0,161.0,856.0
2025-11-13 08:30:00,14.0,24.0,61.0,26.0,22.0,40.0,41.0,6.0,34.0,10.0,41.0,40.0,25.0,32.0,33.0,24.0,28.0,29.0,68.0,33.0,12.0,56.0,61.0,55.0,40.0,44.0,45.0,57.0,414.0,409.0,421.0,392.0,319.0,245.0,337.0,418.0,393.0,295.0,251.0,273.0,182.0,1001.0
2025-11-13 08:45:00,27.0,37.0,64.0,64.0,50.0,14.0,44.0,6.0,44.0,31.0,11.0,30.0,21.0,24.0,28.0,44.0,54.0,16.0,91.0,38.0,7.0,29.0,49.0,71.0,53.0,37.0,23.0,70.0,434.0,454.0,512.0,481.0,412.0,284.0,327.0,349.0,411.0,319.0,248.0,297.0,213.0,1077.0
2025-11-13 09:00:00,36.0,18.0,17.0,31.0,28.0,38.0,22.0,20.0,75.0,23.0,9.0,36.0,17.0,34.0,22.0,30.0,22.0,28.0,25.0,18.0,22.0,35.0,26.0,34.0,32.0,42.0,23.0,39.0,273.0,275.0,330.0,321.0,257.0,200.0,313.0,352.0,319.0,229.0,211.0,227.0,135.0,802.0
2025-11-13 09:15:00,20.0,43.0,63.0,21.0,38.0,24.0,18.0,19.0,60.0,16.0,16.0,24.0,28.0,15.0,18.0,29.0,28.0,41.0,70.0,18.0,17.0,49.0,21.0,24.0,45.0,22.0,26.0,49.0,329.0,344.0,377.0,350.0,297.0,216.0,275.0,332.0,353.0,226.0,180.0,294.0,162.0,862.0
2025-11-13 09:30:00,25.0,29.0,37.0,22.0,17.0,34.0,32.0,16.0,47.0,15.0,19.0,15.0,19.0,24.0,25.0,38.0,34.0,23.0,46.0,15.0,20.0,33.0,37.0,52.0,78.0,15.0,17.0,51.0,345.0,362.0,338.0,323.0,255.0,194.0,278.0,305.0,348.0,271.0,170.0,231.0,163.0,835.0
2025-11-13 09:45:00,25.0,20.0,29.0,11.0,17.0,63.0,40.0,18.0,37.0,6.0,26.0,21.0,6.0,20.0,21.0,38.0,53.0,35.0,43.0,26.0,16.0,31.0,33.0,30.0,55.0,17.0,16.0,22.0,314.0,319.0,293.0,272.0,232.0,207.0,296.0,303.0,302.0,210.0,161.0,220.0,184.0,775.0
2025-11-13 10:00:00,24.0,9.0,17.0,17.0,30.0,17.0,34.0,7.0,33.0,6.0,25.0,18.0,21.0,30.0,27.0,49.0,18.0,28.0,45.0,8.0,7.0,41.0,33.0,43.0,18.0,23.0,14.0,35.0,266.0,277.0,287.0,297.0,217.0,135.0,233.0,272.0,268.0,199.0,204.0,187.0,87.0,677.0
2025-11-13 10:15:00,19.0,12.0,50.0,7.0,27.0,6.0,18.0,10.0,46.0,11.0,11.0,28.0,22.0,12.0,17.0,25.0,28.0,25.0,46.0,7.0,10.0,19.0,8.0,22.0,21.0,31.0,15.0,14.0,189.0,228.0,274.0,249.0,202.0,131.0,166.0,210.0,213.0,147.0,149.0,204.0,67.0,567.0
2025-11-13 10:30:00,7.0,10.0,28.0,12.0,27.0,14.0,20.0,4.0,35.0,18.0,3.0,20.0,6.0,17.0,24.0,17.0,18.0,7.0,35.0,12.0,24.0,31.0,20.0,26.0,15.0,21.0,15.0,13.0,178.0,198.0,222.0,215.0,165.0,120.0,180.0,203.0,171.0,154.0,142.0,136.0,67.0,499.0
2025-11-13 10:45:00,5.0,9.0,27.0,29.0,26.0,17.0,30.0,11.0,20.0,8.0,5.0,11.0,3.0,17.0,25.0,10.0,14.0,17.0,37.0,18.0,9.0,20.0,6.0,18.0,23.0,12.0,8.0,8.0,153.0,182.0,200.0,193.0,170.0,128.0,159.0,153.0,156.0,143.0,111.0,123.0,66.0,443.0
2025-11-13 11:00:00,16.0,16.0,21.0,17.0,14.0,11.0,10.0,7.0,9.0,11.0,23.0,2.0,12.0,6.0,20.0,16.0,21.0,11.0,21.0,7.0,11.0,8.0,5.0,13.0,26.0,8.0,16.0,11.0,142.0,135.0,155.0,138.0,138.0,106.0,123.0,139.0,133.0,99.0,114.0,90.0,66.0,369.0
2025-11-13 11:15:00,11.0,16.0,23.0,15.0,10.0,9.0,7.0,2.0,37.0,15.0,12.0,7.0,8.0,5.0,10.0,3.0,17.0,8.0,12.0,6.0,15.0,6.0,10.0,46.0,18.0,11.0,5.0,17.0,124.0,142.0,167.0,145.0,97.0,78.0,118.0,144.0,146.0,122.0,71.0,103.0,65.0,361.0
2025-11-13 11:30:00,7.0,5.0,17.0,9.0,5.0,15.0,12.0,6.0,11.0,4.0,8.0,13.0,17.0,7.0,13.0,15.0,7.0,14.0,19.0,13.0,12.0,18.0,18.0,13.0,23.0,7.0,8.0,9.0,112.0,134.0,137.0,128.0,105.0,87.0,128.0,120.0,112.0,117.0,67.0,92.0,49.0,325.0
2025-11-13 11:45:00,12.0,2.0,28.0,11.0,11.0,6.0,21.0,13.0,11.0,5.0,14.0,19.0,8.0,8.0,11.0,17.0,7.0,5.0,33.0,16.0,6.0,9.0,9.0,15.0,30.0,10.0,8.0,10.0,123.0,152.0,168.0,170.0,151.0,104.0,100.0,101.0,123.0,119.0,84.0,111.0,41.0,355.0
2025-11-13 12:00:00,10.0,10.0,13.0,11.0,7.0,13.0,10.0,14.0,23.0,7.0,4.0,9.0,13.0,3.0,30.0,16.0,13.0,12.0,11.0,8.0,1.0,10.0,12.0,14.0,32.0,4.0,13.0,13.0,115.0,125.0,128.0,118.0,106.0,95.0,139.0,132.0,127.0,100.0,84.0,95.0,57.0,336.0
2025-11-13 12:15:00,6.0,20.0,35.0,8.0,8.0,8.0,10.0,5.0,16.0,5.0,7.0,10.0,13.0,8.0,18.0,8.0,6.0,19.0,30.0,7.0,10.0,12.0,20.0,18.0,27.0,10.0,1.0,9.0,129.0,154.0,156.0,145.0,113.0,77.0,115.0,126.0,146.0,108.0,65.0,131.0,50.0,354.0
2025-11-13 12:30:00,15.0,9.0,10.0,11.0,10.0,18.0,11.0,15.0,15.0,6.0,3.0,2.0,17.0,8.0,9.0,15.0,17.0,8.0,42.0,12.0,5.0,13.0,11.0,17.0,12.0,13.0,3.0,7.0,106.0,148.0,173.0,154.0,137.0,90.0,107.0,102.0,99.0,88.0,67.0,116.0,63.0,334.0
2025-11-13 12:45:00,20.0,7.0,14.0,12.0,7.0,5.0,18.0,3.0,21.0,2.0,11.0,8.0,17.0,22.0,10.0,6.0,12.0,7.0,23.0,11.0,17.0,13.0,9.0,24.0,12.0,12.0,11.0,23.0,124.0,156.0,170.0,147.0,124.0,64.0,109.0,133.0,127.0,121.0,81.0,97.0,58.0,357.0
2025-11-13 13:00:00,15.0,9.0,10.0,8.0,16.0,6.0,24.0,13.0,14.0,11.0,10.0,8.0,11.0,18.0,24.0,14.0,16.0,12.0,20.0,9.0,4.0,18.0,13.0,15.0,12.0,4.0,15.0,11.0,133.0,151.0,163.0,150.0,133.0,86.0,119.0,129.0,125.0,100.0,112.0,97.0,51.0,360.0
2025-11-13 13:15:00,20.0,17.0,23.0,15.0,20.0,9.0,6.0,4.0,18.0,12.0,10.0,13.0,9.0,7.0,15.0,9.0,11.0,12.0,15.0,23.0,6.0,13.0,17.0,22.0,14.0,10.0,5.0,25.0,143.0,127.0,164.0,153.0,133.0,100.0,129.0,147.0,149.0,98.0,88.0,109.0,85.0,380.0
2025-11-13 13:30:00,7.0,11.0,19.0,9.0,11.0,13.0,14.0,10.0,6.0,5.0,7.0,14.0,5.0,8.0,4.0,9.0,6.0,16.0,20.0,8.0,9.0,18.0,22.0,6.0,20.0,17.0,11.0,22.0,148.0,122.0,127.0,125.0,106.0,84.0,107.0,138.0,146.0,95.0,72.0,100.0,60.0,327.0
2025-11-13 13:45:00,8.0,6.0,22.0,20.0,11.0,6.0,10.0,1.0,14.0,5.0,11.0,19.0,2.0,12.0,23.0,14.0,20.0,32.0,20.0,8.0,2.0,21.0,9.0,14.0,17.0,13.0,7.0,9.0,127.0,141.0,164.0,156.0,117.0,83.0,135.0,137.0,132.0,105.0,96.0,106.0,49.0,356.0
2025-11-13 14:00:00,21.0,12.0,24.0,8.0,13.0,9.0,19.0,8.0,11.0,1.0,14.0,12.0,6.0,17.0,14.0,16.0,17.0,12.0,22.0,8.0,8.0,19.0,9.0,12.0,16.0,11.0,7.0,17.0,147.0,152.0,167.0,160.0,132.0,81.0,102.0,125.0,134.0,100.0,93.0,107.0,63.0,363.0
2025-11-13 14:15:00,12.0,4.0,27.0,18.0,12.0,29.0,20.0,6.0,24.0,16.0,26.0,16.0,8.0,7.0,9.0,12.0,33.0,9.0,31.0,25.0,10.0,12.0,15.0,24.0,31.0,5.0,13.0,8.0,166.0,186.0,210.0,181.0,167.0,146.0,164.0,160.0,154.0,139.0,100.0,124.0,99.0,462.0
2025-11-13 14:30:00,16.0,25.0,13.0,10.0,13.0,12.0,28.0,5.0,43.0,4.0,4.0,11.0,11.0,15.0,9.0,9.0,24.0,17.0,28.0,9.0,8.0,10.0,12.0,27.0,25.0,28.0,17.0,22.0,191.0,204.0,174.0,148.0,126.0,79.0,146.0,185.0,217.0,130.0,99.0,134.0,92.0,455.0
2025-11-13 14:45:00,18.0,10.0,26.0,13.0,18.0,35.0,23.0,9.0,20.0,6.0,9.0,11.0,7.0,19.0,16.0,8.0,18.0,18.0,27.0,13.0,16.0,16.0,12.0,24.0,12.0,14.0,14.0,11.0,143.0,167.0,194.0,177.0,153.0,124.0,165.0,183.0,147.0,122.0,104.0,130.0,87.0,443.0
2025-11-13 15:00:00,17.0,16.0,34.0,17.0,20.0,29.0,20.0,19.0,35.0,8.0,12.0,9.0,14.0,17.0,23.0,21.0,17.0,13.0,25.0,17.0,12.0,14.0,13.0,32.0,24.0,8.0,31.0,28.0,172.0,188.0,223.0,213.0,206.0,176.0,211.0,224.0,189.0,142.0,140.0,156.0,107.0,545.0
2025-11-13 15:15:00,10.0,13.0,32.0,21.0,27.0,16.0,30.0,10.0,26.0,14.0,9.0,13.0,15.0,24.0,41.0,14.0,14.0,21.0,17.0,18.0,9.0,15.0,22.0,11.0,26.0,25.0,18.0,33.0,214.0,178.0,196.0,181.0,178.0,143.0,206.0,247.0,232.0,140.0,172.0,138.0,94.0,544.0
2025-11-13 15:30:00,18.0,19.0,27.0,15.0,17.0,34.0,43.0,10.0,49.0,27.0,17.0,35.0,27.0,18.0,22.0,20.0,34.0,37.0,15.0,22.0,12.0,29.0,34.0,53.0,19.0,41.0,15.0,14.0,267.0,292.0,308.0,267.0,187.0,170.0,260.0,292.0,290.0,233.0,177.0,190.0,123.0,723.0
2025-11-13 15:45:00,19.0,23.0,45.0,28.0,31.0,21.0,60.0,15.0,55.0,13.0,9.0,20.0,31.0,11.0,16.0,33.0,22.0,19.0,57.0,18.0,20.0,24.0,28.0,31.0,56.0,9.0,16.0,39.0,301.0,335.0,316.0,296.0,255.0,189.0,254.0,263.0,329.0,270.0,138.0,238.0,123.0,769.0
2025-11-13 16:00:00,16.0,9.0,64.0,23.0,30.0,24.0,14.0,17.0,61.0,20.0,14.0,42.0,21.0,15.0,26.0,31.0,23.0,10.0,54.0,20.0,11.0,38.0,28.0,51.0,43.0,27.0,14.0,55.0,281.0,310.0,384.0,371.0,274.0,213.0,248.0,300.0,291.0,243.0,177.0,250.0,131.0,801.0
2025-11-13 16:15:00,23.0,45.0,16.0,13.0,34.0,17.0,43.0,6.0,41.0,11.0,10.0,36.0,18.0,15.0,33.0,38.0,47.0,14.0,20.0,21.0,29.0,21.0,51.0,36.0,33.0,27.0,26.0,21.0,332.0,314.0,262.0,235.0,189.0,148.0,283.0,303.0,319.0,229.0,194.0,171.0,151.0,745.0
2025-11-13 16:30:00,28.0,14.0,49.0,42.0,40.0,64.0,36.0,18.0,23.0,36.0,24.0,31.0,13.0,30.0,48.0,18.0,29.0,28.0,91.0,14.0,15.0,25.0,26.0,70.0,40.0,48.0,22.0,58.0,340.0,379.0,462.0,438.0,348.0,263.0,300.0,396.0,337.0,272.0,266.0,263.0,179.0,980.0
2025-11-13 16:45:00,30.0,36.0,70.0,48.0,36.0,75.0,63.0,15.0,54.0,14.0,31.0,51.0,20.0,24.0,16.0,39.0,29.0,34.0,56.0,43.0,31.0,24.0,46.0,42.0,65.0,29.0,39.0,25.0,384.0,410.0,423.0,413.0,378.0,343.0,425.0,416.0,419.0,344.0,228.0,305.0,208.0,1085.0
2025-11-13 17:00:00,31.0,27.0,68.0,28.0,33.0,27.0,42.0,12.0,47.0,23.0,38.0,72.0,9.0,11.0,33.0,61.0,42.0,43.0,150.0,32.0,28.0,87.0,64.0,54.0,72.0,26.0,27.0,26.0,457.0,566.0,587.0,597.0,443.0,278.0,390.0,392.0,418.0,392.0,252.0,415.0,154.0,1213.0
2025-11-13 17:15:00,39.0,21.0,74.0,46.0,52.0,42.0,38.0,38.0,86.0,26.0,26.0,14.0,19.0,37.0,30.0,26.0,35.0,30.0,106.0,29.0,32.0,57.0,64.0,51.0,57.0,30.0,17.0,59.0,439.0,435.0,542.0,514.0,438.0,298.0,402.0,468.0,463.0,314.0,244.0,437.0,186.0,1181.0
2025-11-13 17:30:00,34.0,8.0,124.0,22.0,29.0,37.0,30.0,12.0,109.0,32.0,25.0,34.0,27.0,35.0,36.0,52.0,67.0,21.0,37.0,33.0,24.0,19.0,27.0,38.0,61.0,16.0,39.0,50.0,332.0,356.0,481.0,439.0,420.0,351.0,400.0,413.0,376.0,255.0,264.0,364.0,195.0,1078.0
2025-11-13 17:45:00,65.0,22.0,54.0,27.0,61.0,23.0,39.0,12.0,96.0,32.0,31.0,51.0,42.0,43.0,28.0,71.0,22.0,31.0,40.0,33.0,38.0,34.0,41.0,32.0,86.0,22.0,61.0,26.0,384.0,411.0,454.0,461.0,438.0,313.0,449.0,458.0,455.0,349.0,349.0,339.0,126.0,1163.0
2025-11-13 18:00:00,59.0,37.0,52.0,44.0,47.0,62.0,76.0,21.0,79.0,26.0,65.0,83.0,35.0,33.0,57.0,18.0,74.0,34.0,104.0,34.0,30.0,36.0,62.0,60.0,39.0,52.0,29.0,55.0,543.0,577.0,627.0,536.0,420.0,286.0,449.0,572.0,546.0,403.0,327.0,411.0,262.0,1403.0
2025-11-13 18:15:00,22.0,25.0,58.0,66.0,19.0,37.0,57.0,8.0,77.0,31.0,23.0,25.0,34.0,10.0,77.0,41.0,29.0,21.0,147.0,42.0,15.0,54.0,40.0,69.0,76.0,19.0,72.0,92.0,434.0,526.0,553.0,531.0,497.0,355.0,488.0,492.0,449.0,396.0,292.0,373.0,225.0,1286.0
2025-11-13 18:30:00,24.0,17.0,26.0,58.0,28.0,30.0,115.0,27.0,97.0,27.0,21.0,42.0,15.0,21.0,54.0,77.0,25.0,40.0,117.0,44.0,25.0,79.0,91.0,59.0,101.0,59.0,24.0,46.0,582.0,591.0,520.0,557.0,445.0,313.0,540.0,515.0,615.0,494.0,311.0,422.0,162.0,1389.0
2025-11-13 18:45:00,21.0,25.0,73.0,21.0,45.0,36.0,36.0,4.0,30.0,38.0,39.0,19.0,39.0,40.0,36.0,37.0,42.0,51.0,72.0,47.0,42.0,91.0,48.0,69.0,105.0,47.0,34.0,51.0,529.0,538.0,529.0,485.0,387.0,290.0,382.0,459.0,477.0,422.0,316.0,299.0,201.0,1238.0
2025-11-13 19:00:00,21.0,28.0,85.0,61.0,65.0,40.0,27.0,16.0,83.0,9.0,10.0,38.0,52.0,30.0,72.0,36.0,31.0,24.0,39.0,31.0,42.0,71.0,32.0,32.0,40.0,36.0,29.0,21.0,361.0,388.0,485.0,438.0,357.0,307.0,450.0,454.0,366.0,363.0,287.0,300.0,151.0,1101.0
2025-11-13 19:15:00,31.0,19.0,41.0,13.0,52.0,36.0,28.0,15.0,27.0,8.0,16.0,51.0,17.0,11.0,37.0,54.0,32.0,31.0,91.0,19.0,12.0,35.0,30.0,37.0,103.0,25.0,41.0,37.0,377.0,424.0,382.0,387.0,324.0,227.0,300.0,344.0,368.0,296.0,244.0,266.0,143.0,949.0
2025-11-13 19:30:00,47.0,39.0,39.0,31.0,21.0,56.0,63.0,22.0,66.0,31.0,28.0,46.0,20.0,11.0,17.0,36.0,38.0,17.0,70.0,29.0,14.0,57.0,33.0,34.0,55.0,44.0,27.0,35.0,413.0,433.0,446.0,424.0,343.0,271.0,326.0,358.0,401.0,320.0,215.0,294.0,197.0,1026.0
2025-11-13 19:45:00,17.0,47.0,53.0,25.0,14.0,53.0,28.0,19.0,33.0,19.0,34.0,40.0,18.0,19.0,19.0,17.0,46.0,16.0,49.0,16.0,19.0,32.0,46.0,28.0,42.0,28.0,33.0,13.0,330.0,349.0,365.0,318.0,267.0,235.0,277.0,308.0,301.0,232.0,183.0,233.0,175.0,823.0
2025-11-13 20:00:00,35.0,15.0,33.0,19.0,27.0,24.0,24.0,7.0,63.0,6.0,26.0,21.0,17.0,14.0,20.0,24.0,25.0,10.0,44.0,16.0,21.0,36.0,33.0,10.0,51.0,23.0,15.0,18.0,278.0,257.0,267.0,249.0,213.0,144.0,245.0,280.0,290.0,199.0,155.0,225.0,98.0,677.0
2025-11-13 20:15:00,15.0,16.0,32.0,30.0,25.0,7.0,18.0,8.0,19.0,23.0,11.0,22.0,21.0,20.0,14.0,24.0,38.0,17.0,21.0,21.0,12.0,28.0,33.0,38.0,54.0,19.0,12.0,25.0,267.0,276.0,296.0,261.0,206.0,157.0,189.0,194.0,237.0,223.0,148.0,145.0,107.0,623.0
2025-11-13 20:30:00,12.0,12.0,26.0,22.0,8.0,45.0,12.0,9.0,32.0,6.0,21.0,19.0,13.0,20.0,23.0,24.0,12.0,7.0,44.0,17.0,6.0,19.0,11.0,39.0,20.0,27.0,15.0,28.0,170.0,210.0,241.0,240.0,195.0,164.0,202.0,223.0,178.0,150.0,144.0,141.0,114.0,549.0
2025-11-13 20:45:00,21.0,16.0,41.0,26.0,18.0,18.0,47.0,3.0,33.0,11.0,26.0,8.0,26.0,11.0,20.0,11.0,13.0,20.0,44.0,10.0,16.0,14.0,12.0,54.0,44.0,16.0,27.0,27.0,233.0,277.0,272.0,244.0,205.0,147.0,193.0,233.0,259.0,235.0,140.0,174.0,84.0,633.0
2025-11-13 21:00:00,16.0,9.0,18.0,23.0,13.0,30.0,24.0,16.0,42.0,13.0,10.0,32.0,13.0,19.0,8.0,24.0,22.0,40.0,14.0,17.0,16.0,9.0,23.0,22.0,69.0,18.0,16.0,25.0,222.0,233.0,217.0,206.0,176.0,157.0,239.0,241.0,273.0,208.0,121.0,169.0,103.0,601.0
2025-11-13 21:15:00,13.0,13.0,30.0,14.0,12.0,20.0,23.0,11.0,31.0,7.0,11.0,11.0,24.0,6.0,35.0,20.0,12.0,21.0,38.0,23.0,9.0,28.0,15.0,20.0,27.0,11.0,21.0,12.0,164.0,202.0,214.0,198.0,183.0,146.0,209.0,198.0,176.0,156.0,123.0,159.0,80.0,518.0
2025-11-13 21:30:00,9.0,5.0,23.0,13.0,39.0,29.0,23.0,6.0,27.0,11.0,13.0,15.0,9.0,14.0,13.0,14.0,33.0,14.0,38.0,19.0,8.0,17.0,24.0,27.0,23.0,8.0,13.0,14.0,199.0,204.0,215.0,187.0,160.0,128.0,174.0,202.0,190.0,135.0,125.0,141.0,100.0,501.0
2025-11-13 21:45:00,17.0,12.0,20.0,12.0,9.0,26.0,12.0,2.0,21.0,15.0,17.0,20.0,17.0,8.0,19.0,20.0,5.0,14.0,23.0,14.0,4.0,12.0,33.0,5.0,19.0,15.0,11.0,13.0,147.0,133.0,156.0,154.0,142.0,120.0,174.0,182.0,165.0,101.0,114.0,130.0,70.0,415.0
2025-11-13 22:00:00,4.0,23.0,23.0,14.0,7.0,12.0,44.0,5.0,26.0,5.0,11.0,13.0,14.0,2.0,10.0,18.0,10.0,5.0,12.0,11.0,6.0,11.0,21.0,2.0,26.0,11.0,21.0,22.0,186.0,157.0,115.0,109.0,115.0,109.0,144.0,152.0,196.0,130.0,85.0,96.0,78.0,389.0
2025-11-13 22:15:00,2.0,5.0,5.0,11.0,8.0,6.0,12.0,2.0,8.0,5.0,6.0,10.0,5.0,3.0,8.0,9.0,8.0,4.0,6.0,2.0,1.0,8.0,5.0,5.0,1.0,3.0,7.0,13.0,69.0,63.0,70.0,66.0,52.0,47.0,61.0,69.0,65.0,53.0,49.0,32.0,34.0,168.0
2025-11-13 22:30:00,4.0,4.0,3.0,10.0,1.0,4.0,6.0,3.0,9.0,2.0,6.0,3.0,4.0,4.0,8.0,7.0,4.0,4.0,10.0,7.0,2.0,14.0,5.0,11.0,7.0,5.0,4.0,3.0,55.0,67.0,72.0,71.0,54.0,40.0,60.0,51.0,50.0,57.0,37.0,38.0,22.0,154.0
2025-11-13 22:45:00,3.0,3.0,7.0,12.0,9.0,1.0,2.0,7.0,5.0,1.0,11.0,5.0,5.0,5.0,2.0,5.0,7.0,7.0,8.0,1.0,1.0,0.0,21.0,2.0,7.0,5.0,4.0,3.0,68.0,44.0,62.0,55.0,53.0,38.0,59.0,69.0,73.0,34.0,42.0,58.0,15.0,149.0
2025-11-13 23:00:00,8.0,5.0,6.0,2.0,2.0,9.0,5.0,2.0,9.0,4.0,9.0,3.0,3.0,5.0,7.0,3.0,8.0,6.0,8.0,2.0,7.0,6.0,9.0,13.0,10.0,4.0,0.0,13.0,71.0,66.0,68.0,60.0,40.0,28.0,54.0,75.0,72.0,49.0,34.0,48.0,37.0,168.0
2025-11-13 23:15:00,10.0,3.0,15.0,6.0,8.0,10.0,7.0,0.0,18.0,1.0,4.0,7.0,5.0,3.0,7.0,6.0,10.0,3.0,7.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,1.0,7.0,62.0,60.0,76.0,67.0,56.0,46.0,69.0,76.0,68.0,49.0,37.0,58.0,37.0,181.0
2025-11-13 23:30:00,5.0,9.0,4.0,3.0,15.0,7.0,8.0,1.0,6.0,5.0,2.0,4.0,3.0,9.0,2.0,2.0,4.0,3.0,10.0,6.0,0.0,12.0,4.0,9.0,18.0,10.0,6.0,0.0,82.0,86.0,69.0,64.0,51.0,34.0,39.0,55.0,75.0,57.0,51.0,33.0,26.0,167.0
2025-11-13 23:45:00,2.0,7.0,6.0,4.0,3.0,8.0,10.0,3.0,7.0,3.0,2.0,3.0,2.0,4.0,4.0,7.0,4.0,0.0,12.0,8.0,2.0,7.0,4.0,10.0,5.0,3.0,4.0,4.0,49.0,64.0,60.0,61.0,53.0,43.0,48.0,41.0,45.0,43.0,30.0,34.0,31.0,138.0
2025-11-14 00:00:00,7.0,8.0,3.0,2.0,9.0,11.0,2.0,5.0,5.0,5.0,2.0,4.0,6.0,3.0,7.0,5.0,7.0,10.0,8.0,3.0,5.0,5.0,7.0,7.0,17.0,4.0,2.0,14.0,75.0,67.0,62.0,54.0,43.0,36.0,57.0,76.0,78.0,48.0,37.0,45.0,43.0,173.0
2025-11-14 00:15:00,4.0,4.0,10.0,5.0,4.0,6.0,6.0,0.0,7.0,6.0,2.0,2.0,1.0,2.0,5.0,7.0,3.0,3.0,13.0,4.0,4.0,16.0,6.0,5.0,9.0,8.0,9.0,6.0,64.0,61.0,67.0,70.0,60.0,47.0,56.0,60.0,55.0,48.0,43.0,43.0,23.0,157.0
2025-11-14 00:30:00,10.0,4.0,8.0,6.0,6.0,3.0,7.0,1.0,9.0,3.0,3.0,3.0,4.0,1.0,3.0,6.0,4.0,9.0,9.0,3.0,8.0,7.0,5.0,4.0,6.0,8.0,3.0,6.0,56.0,49.0,60.0,58.0,50.0,33.0,55.0,63.0,63.0,45.0,33.0,51.0,20.0,149.0
2025-11-14 00:45:00,2.0,3.0,7.0,10.0,13.0,3.0,8.0,2.0,12.0,4.0,2.0,5.0,2.0,7.0,10.0,4.0,4.0,6.0,11.0,5.0,3.0,5.0,2.0,4.0,7.0,6.0,6.0,8.0,58.0,56.0,63.0,61.0,58.0,41.0,61.0,71.0,67.0,44.0,52.0,42.0,23.0,161.0
2025-11-14 01:00:00,2.0,1.0,6.0,11.0,7.0,7.0,9.0,2.0,16.0,4.0,2.0,0.0,5.0,5.0,4.0,5.0,6.0,4.0,22.0,5.0,4.0,11.0,15.0,5.0,5.0,6.0,4.0,8.0,70.0,69.0,79.0,73.0,66.0,44.0,75.0,77.0,73.0,50.0,37.0,67.0,27.0,181.0
2025-11-14 01:15:00,2.0,8.0,14.0,5.0,6.0,11.0,9.0,4.0,6.0,4.0,7.0,7.0,0.0,1.0,3.0,5.0,10.0,1.0,7.0,5.0,6.0,5.0,8.0,10.0,8.0,5.0,11.0,5.0,71.0,65.0,69.0,64.0,58.0,59.0,61.0,69.0,63.0,50.0,42.0,42.0,39.0,173.0
2025-11-14 01:30:00,3.0,2.0,7.0,3.0,10.0,8.0,12.0,3.0,10.0,4.0,3.0,10.0,2.0,14.0,8.0,7.0,9.0,5.0,8.0,3.0,7.0,1.0,6.0,7.0,4.0,4.0,6.0,13.0,64.0,69.0,71.0,67.0,58.0,41.0,63.0,80.0,69.0,46.0,56.0,42.0,35.0,179.0
