timestamp,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Station | Triumphal Arch,Station | Palace of Peace,Station | Zhastar Ave,Station | Khan Shatyr,Station | Shakarim St,Station | Central Park,Station | Kosmonavtov St,Station | Kenesary St,Station | Saryarka Ave,Station | Botanical Garden,Station | Abylai Khan Ave,Station | Respublika Ave,Station | Syganak St,Station | Keruen City,Station | Turan Ave,Station | Bogenbai Batyr Ave,Station | Mangilik El Ave,Station | University Quarter,Station | Expo 2017,Station | Kabanbay Batyr Ave,Station | Mega Silk Way,Station | Baiterek,Station | Sarayshyk St,Station | River Embankment,Station | Nurly Zhol,Station | Independence Square,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Line | Line 1,Line | Line 2,Line | Line 3,Line | Line 4,Line | Line 5,Line | Line 6,Line | Line 7,Line | Line 8,Line | Line 9,District | Esil,District | Almaty,District | Saryarka,District | Baikonur,Network | Total
2026-07-26 00:30:00,1.0,6.0,4.0,4.0,0.0,6.0,13.0,1.0,2.0,2.0,9.0,5.0,5.0,3.0,1.0,4.0,6.0,14.0,8.0,5.0,3.0,4.0,3.0,6.0,1.0,2.0,7.0,3.0,12.0,1.0,5.0,6.0,55.0,46.0,39.0,76.0,69.0,50.0,28.0,34.0,27.0,47.0,34.0,45.0,26.0,152.0
2026-07-26 00:40:00,6.0,3.0,10.0,5.0,5.0,5.0,3.0,2.0,11.0,4.0,4.0,4.0,6.0,5.0,4.0,10.0,7.0,0.0,11.0,6.0,4.0,9.0,3.0,9.0,14.0,5.0,5.0,3.0,11.0,4.0,2.0,3.0,68.0,60.0,48.0,64.0,64.0,75.0,42.0,50.0,41.0,57.0,48.0,54.0,24.0,183.0
2026-07-26 00:50:00,4.0,3.0,3.0,3.0,7.0,1.0,4.0,4.0,4.0,3.0,0.0,12.0,5.0,4.0,2.0,9.0,3.0,9.0,6.0,4.0,0.0,4.0,2.0,2.0,9.0,6.0,0.0,3.0,9.0,0.0,10.0,6.0,50.0,41.0,38.0,47.0,60.0,62.0,43.0,48.0,30.0,45.0,41.0,41.0,14.0,141.0
2026-07-26 01:00:00,0.0,7.0,3.0,3.0,3.0,9.0,7.0,0.0,6.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,0.0,4.0,3.0,7.0,5.0,1.0,1.0,1.0,13.0,4.0,1.0,7.0,4.0,2.0,3.0,3.0,50.0,38.0,34.0,37.0,50.0,36.0,23.0,25.0,18.0,38.0,26.0,21.0,30.0,115.0
2026-07-26 01:10:00,1.0,2.0,6.0,4.0,2.0,6.0,8.0,1.0,3.0,1.0,3.0,7.0,2.0,5.0,4.0,8.0,8.0,7.0,7.0,1.0,1.0,6.0,1.0,9.0,8.0,8.0,6.0,2.0,6.0,6.0,2.0,4.0,63.0,53.0,44.0,55.0,51.0,51.0,35.0,34.0,26.0,49.0,45.0,32.0,19.0,145.0
2026-07-26 01:20:00,2.0,2.0,8.0,4.0,7.0,2.0,9.0,1.0,8.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,0.0,2.0,8.0,2.0,0.0,6.0,2.0,3.0,5.0,7.0,4.0,1.0,3.0,1.0,5.0,2.0,38.0,29.0,23.0,44.0,53.0,46.0,27.0,32.0,25.0,36.0,39.0,34.0,7.0,116.0
2026-07-26 01:30:00,7.0,2.0,3.0,1.0,2.0,6.0,10.0,2.0,11.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0,6.0,6.0,7.0,9.0,4.0,3.0,7.0,7.0,4.0,61.0,48.0,32.0,47.0,53.0,53.0,34.0,41.0,24.0,36.0,50.0,39.0,17.0,142.0
2026-07-26 01:40:00,2.0,6.0,6.0,3.0,5.0,6.0,7.0,2.0,5.0,2.0,7.0,9.0,1.0,3.0,4.0,0.0,10.0,4.0,4.0,2.0,4.0,6.0,8.0,5.0,9.0,14.0,6.0,0.0,7.0,3.0,5.0,1.0,55.0,49.0,43.0,60.0,64.0,47.0,31.0,44.0,26.0,45.0,49.0,38.0,24.0,156.0
2026-07-26 01:50:00,6.0,3.0,12.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,7.0,1.0,5.0,3.0,9.0,6.0,6.0,2.0,0.0,3.0,7.0,21.0,7.0,2.0,5.0,4.0,5.0,1.0,4.0,3.0,66.0,66.0,57.0,59.0,35.0,45.0,33.0,43.0,31.0,49.0,30.0,45.0,20.0,144.0
2026-07-26 02:00:00,4.0,0.0,5.0,2.0,7.0,5.0,3.0,1.0,8.0,2.0,3.0,1.0,2.0,4.0,2.0,7.0,4.0,2.0,8.0,2.0,3.0,2.0,10.0,6.0,5.0,3.0,2.0,3.0,10.0,8.0,7.0,3.0,40.0,40.0,34.0,51.0,56.0,59.0,33.0,45.0,33.0,27.0,45.0,48.0,14.0,134.0
2026-07-26 02:10:00,0.0,2.0,5.0,7.0,4.0,9.0,5.0,0.0,6.0,1.0,3.0,3.0,3.0,6.0,2.0,7.0,2.0,7.0,6.0,4.0,0.0,5.0,6.0,8.0,8.0,0.0,6.0,4.0,7.0,2.0,3.0,3.0,52.0,46.0,36.0,50.0,54.0,52.0,33.0,34.0,29.0,42.0,34.0,37.0,21.0,134.0
2026-07-26 02:20:00,4.0,1.0,6.0,4.0,3.0,3.0,8.0,4.0,3.0,2.0,5.0,0.0,2.0,1.0,5.0,3.0,6.0,6.0,10.0,2.0,2.0,4.0,5.0,5.0,10.0,2.0,10.0,7.0,2.0,2.0,6.0,2.0,57.0,51.0,35.0,49.0,42.0,38.0,23.0,35.0,28.0,37.0,39.0,40.0,19.0,135.0
2026-07-26 02:30:00,1.0,8.0,5.0,9.0,3.0,4.0,2.0,7.0,11.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,6.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,9.0,6.0,5.0,4.0,3.0,2.0,3.0,3.0,43.0,36.0,35.0,43.0,45.0,39.0,22.0,35.0,37.0,35.0,33.0,38.0,23.0,129.0
2026-07-26 02:40:00,1.0,7.0,1.0,5.0,3.0,12.0,2.0,0.0,5.0,4.0,3.0,4.0,8.0,0.0,3.0,2.0,3.0,4.0,9.0,4.0,1.0,6.0,2.0,3.0,10.0,10.0,6.0,8.0,1.0,1.0,5.0,5.0,68.0,45.0,39.0,40.0,51.0,40.0,25.0,32.0,20.0,44.0,37.0,23.0,34.0,138.0
2026-07-26 02:50:00,5.0,6.0,6.0,3.0,2.0,3.0,5.0,1.0,9.0,5.0,3.0,3.0,7.0,3.0,4.0,3.0,0.0,8.0,10.0,2.0,0.0,5.0,3.0,7.0,14.0,5.0,3.0,5.0,2.0,4.0,2.0,1.0,65.0,51.0,48.0,52.0,48.0,46.0,25.0,31.0,22.0,45.0,34.0,44.0,16.0,139.0
2026-07-26 03:00:00,2.0,2.0,3.0,1.0,5.0,1.0,7.0,1.0,6.0,3.0,0.0,4.0,5.0,6.0,3.0,7.0,3.0,5.0,13.0,9.0,3.0,3.0,3.0,6.0,8.0,2.0,4.0,2.0,5.0,1.0,3.0,6.0,54.0,49.0,35.0,52.0,52.0,50.0,26.0,30.0,27.0,43.0,34.0,38.0,17.0,132.0
2026-07-26 03:10:00,3.0,2.0,3.0,0.0,3.0,1.0,6.0,4.0,5.0,2.0,6.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,7.0,4.0,1.0,5.0,9.0,8.0,9.0,0.0,5.0,4.0,2.0,4.0,0.0,5.0,57.0,49.0,37.0,46.0,37.0,28.0,14.0,28.0,26.0,41.0,29.0,37.0,14.0,121.0
2026-07-26 03:20:00,2.0,4.0,14.0,2.0,7.0,4.0,9.0,3.0,10.0,4.0,3.0,2.0,0.0,4.0,3.0,11.0,6.0,3.0,6.0,2.0,3.0,6.0,4.0,2.0,12.0,3.0,3.0,2.0,7.0,0.0,5.0,1.0,37.0,38.0,34.0,57.0,61.0,65.0,42.0,52.0,42.0,37.0,43.0,49.0,18.0,147.0
2026-07-26 03:30:00,2.0,2.0,3.0,6.0,3.0,0.0,5.0,0.0,9.0,5.0,3.0,1.0,3.0,4.0,0.0,5.0,3.0,5.0,1.0,5.0,3.0,3.0,2.0,4.0,11.0,1.0,3.0,12.0,6.0,0.0,1.0,5.0,52.0,37.0,31.0,41.0,35.0,32.0,16.0,22.0,29.0,41.0,25.0,28.0,22.0,116.0
2026-07-26 03:40:00,4.0,9.0,6.0,1.0,6.0,1.0,4.0,1.0,8.0,2.0,4.0,9.0,4.0,2.0,5.0,0.0,5.0,0.0,3.0,5.0,1.0,3.0,7.0,6.0,3.0,5.0,5.0,4.0,5.0,1.0,2.0,7.0,48.0,40.0,34.0,50.0,53.0,40.0,24.0,33.0,25.0,38.0,32.0,34.0,24.0,128.0
2026-07-26 03:50:00,8.0,4.0,7.0,1.0,3.0,7.0,7.0,3.0,4.0,1.0,4.0,7.0,1.0,2.0,7.0,10.0,3.0,5.0,8.0,6.0,1.0,1.0,5.0,1.0,5.0,6.0,2.0,2.0,7.0,4.0,4.0,7.0,47.0,37.0,26.0,46.0,57.0,64.0,45.0,53.0,35.0,31.0,43.0,47.0,22.0,143.0
2026-07-26 04:00:00,2.0,3.0,8.0,2.0,4.0,2.0,4.0,2.0,9.0,6.0,5.0,4.0,7.0,3.0,1.0,3.0,7.0,3.0,3.0,1.0,2.0,5.0,5.0,6.0,7.0,3.0,3.0,5.0,1.0,0.0,2.0,1.0,42.0,39.0,37.0,45.0,40.0,37.0,24.0,36.0,29.0,38.0,30.0,33.0,18.0,119.0
2026-07-26 04:10:00,1.0,6.0,1.0,1.0,9.0,2.0,11.0,5.0,11.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,7.0,7.0,9.0,0.0,4.0,2.0,6.0,11.0,11.0,7.0,8.0,2.0,5.0,2.0,4.0,6.0,63.0,62.0,57.0,80.0,68.0,42.0,17.0,30.0,27.0,53.0,45.0,45.0,17.0,160.0
2026-07-26 04:20:00,4.0,9.0,8.0,5.0,7.0,3.0,9.0,3.0,3.0,8.0,2.0,12.0,6.0,5.0,3.0,8.0,5.0,2.0,10.0,2.0,2.0,5.0,10.0,7.0,5.0,3.0,9.0,2.0,5.0,4.0,3.0,1.0,49.0,50.0,45.0,59.0,68.0,61.0,43.0,61.0,45.0,52.0,52.0,45.0,21.0,170.0
2026-07-26 04:30:00,4.0,3.0,1.0,10.0,0.0,3.0,9.0,0.0,2.0,2.0,6.0,1.0,4.0,2.0,1.0,2.0,8.0,4.0,5.0,2.0,2.0,0.0,5.0,7.0,2.0,10.0,2.0,4.0,10.0,5.0,3.0,13.0,54.0,35.0,33.0,54.0,44.0,33.0,16.0,23.0,35.0,48.0,33.0,31.0,20.0,132.0
2026-07-26 04:40:00,4.0,5.0,5.0,5.0,6.0,4.0,7.0,0.0,4.0,1.0,2.0,5.0,3.0,3.0,2.0,9.0,4.0,9.0,12.0,4.0,5.0,4.0,7.0,3.0,14.0,2.0,5.0,6.0,10.0,2.0,3.0,3.0,57.0,52.0,46.0,62.0,61.0,59.0,33.0,43.0,35.0,49.0,35.0,51.0,23.0,158.0
2026-07-26 04:50:00,3.0,4.0,8.0,10.0,5.0,11.0,9.0,3.0,15.0,1.0,1.0,1.0,3.0,1.0,4.0,10.0,5.0,5.0,12.0,7.0,3.0,3.0,3.0,3.0,8.0,8.0,3.0,1.0,6.0,3.0,7.0,3.0,51.0,46.0,36.0,65.0,72.0,74.0,41.0,50.0,41.0,43.0,43.0,55.0,28.0,169.0
2026-07-26 05:00:00,4.0,5.0,4.0,6.0,2.0,7.0,1.0,2.0,8.0,2.0,3.0,3.0,2.0,5.0,8.0,5.0,6.0,3.0,10.0,3.0,6.0,3.0,4.0,7.0,7.0,3.0,6.0,12.0,4.0,2.0,2.0,4.0,60.0,46.0,34.0,49.0,50.0,52.0,30.0,39.0,33.0,39.0,38.0,39.0,33.0,149.0
2026-07-26 05:10:00,6.0,5.0,3.0,4.0,4.0,7.0,6.0,3.0,7.0,0.0,3.0,4.0,8.0,4.0,9.0,7.0,6.0,9.0,8.0,3.0,2.0,5.0,6.0,6.0,8.0,3.0,1.0,6.0,6.0,3.0,3.0,5.0,66.0,57.0,49.0,60.0,57.0,55.0,34.0,41.0,30.0,48.0,37.0,48.0,27.0,160.0
2026-07-26 05:20:00,4.0,8.0,2.0,7.0,4.0,3.0,15.0,2.0,8.0,4.0,4.0,8.0,0.0,2.0,7.0,11.0,9.0,3.0,4.0,4.0,7.0,9.0,3.0,4.0,8.0,4.0,3.0,6.0,11.0,5.0,8.0,5.0,58.0,47.0,41.0,70.0,75.0,61.0,38.0,52.0,41.0,63.0,52.0,37.0,30.0,182.0
2026-07-26 05:30:00,4.0,1.0,2.0,6.0,5.0,1.0,7.0,2.0,7.0,3.0,4.0,10.0,6.0,1.0,3.0,8.0,2.0,7.0,6.0,1.0,2.0,9.0,1.0,5.0,3.0,5.0,1.0,3.0,9.0,4.0,5.0,8.0,55.0,37.0,33.0,53.0,56.0,53.0,31.0,38.0,32.0,56.0,39.0,38.0,8.0,141.0
2026-07-26 05:40:00,4.0,3.0,14.0,5.0,5.0,11.0,3.0,3.0,21.0,1.0,1.0,6.0,2.0,4.0,3.0,2.0,7.0,10.0,8.0,5.0,1.0,6.0,9.0,10.0,5.0,2.0,5.0,7.0,8.0,1.0,3.0,1.0,57.0,53.0,43.0,76.0,73.0,81.0,44.0,54.0,36.0,39.0,27.0,77.0,33.0,176.0
2026-07-26 05:50:00,2.0,5.0,8.0,3.0,4.0,5.0,12.0,3.0,12.0,7.0,8.0,5.0,2.0,2.0,5.0,8.0,1.0,4.0,9.0,4.0,2.0,1.0,10.0,8.0,21.0,16.0,5.0,4.0,5.0,2.0,3.0,12.0,84.0,56.0,47.0,68.0,70.0,59.0,33.0,53.0,53.0,66.0,60.0,53.0,19.0,198.0
2026-07-26 06:00:00,14.0,23.0,10.0,16.0,9.0,17.0,10.0,11.0,17.0,14.0,15.0,10.0,9.0,8.0,7.0,28.0,19.0,20.0,51.0,5.0,10.0,11.0,26.0,26.0,20.0,23.0,14.0,21.0,8.0,7.0,21.0,14.0,177.0,136.0,133.0,198.0,189.0,184.0,108.0,161.0,129.0,126.0,146.0,157.0,85.0,514.0
2026-07-26 06:10:00,11.0,10.0,10.0,14.0,12.0,13.0,14.0,7.0,47.0,10.0,3.0,15.0,10.0,13.0,6.0,15.0,14.0,22.0,21.0,13.0,4.0,7.0,21.0,21.0,30.0,19.0,6.0,14.0,14.0,5.0,22.0,11.0,164.0,139.0,124.0,178.0,184.0,181.0,99.0,128.0,92.0,126.0,111.0,153.0,64.0,454.0
2026-07-26 06:20:00,9.0,15.0,17.0,11.0,10.0,17.0,10.0,6.0,11.0,18.0,15.0,10.0,12.0,8.0,19.0,24.0,8.0,10.0,25.0,9.0,4.0,20.0,19.0,10.0,28.0,13.0,21.0,12.0,20.0,5.0,12.0,17.0,176.0,132.0,98.0,134.0,153.0,153.0,97.0,136.0,116.0,122.0,145.0,117.0,61.0,445.0
2026-07-26 06:30:00,12.0,13.0,9.0,2.0,11.0,13.0,32.0,5.0,10.0,13.0,17.0,14.0,18.0,4.0,17.0,12.0,13.0,39.0,19.0,6.0,11.0,18.0,37.0,24.0,44.0,18.0,21.0,14.0,23.0,11.0,8.0,11.0,241.0,204.0,173.0,201.0,164.0,124.0,72.0,134.0,100.0,174.0,132.0,154.0,59.0,519.0
2026-07-26 06:40:00,10.0,24.0,24.0,22.0,16.0,23.0,23.0,6.0,26.0,8.0,10.0,15.0,10.0,8.0,24.0,16.0,12.0,8.0,26.0,7.0,13.0,14.0,48.0,19.0,49.0,11.0,16.0,16.0,19.0,11.0,7.0,29.0,214.0,172.0,149.0,183.0,197.0,174.0,103.0,170.0,166.0,194.0,127.0,167.0,82.0,570.0
2026-07-26 06:50:00,13.0,22.0,40.0,12.0,16.0,12.0,20.0,3.0,37.0,15.0,20.0,21.0,10.0,9.0,28.0,12.0,21.0,25.0,18.0,22.0,12.0,11.0,19.0,29.0,24.0,35.0,12.0,27.0,35.0,5.0,19.0,17.0,245.0,192.0,152.0,243.0,229.0,216.0,126.0,166.0,130.0,156.0,171.0,190.0,104.0,621.0
2026-07-26 07:00:00,5.0,24.0,23.0,24.0,28.0,17.0,29.0,8.0,29.0,8.0,23.0,13.0,37.0,14.0,13.0,32.0,25.0,12.0,25.0,19.0,24.0,12.0,16.0,31.0,38.0,27.0,22.0,15.0,30.0,17.0,16.0,13.0,256.0,242.0,212.0,256.0,248.0,204.0,120.0,162.0,148.0,221.0,200.0,148.0,100.0,669.0
2026-07-26 07:10:00,17.0,8.0,52.0,26.0,22.0,17.0,35.0,14.0,43.0,38.0,21.0,21.0,16.0,16.0,19.0,11.0,9.0,38.0,50.0,11.0,16.0,46.0,12.0,41.0,28.0,25.0,14.0,11.0,28.0,15.0,32.0,15.0,279.0,213.0,177.0,295.0,293.0,287.0,166.0,230.0,184.0,244.0,213.0,254.0,56.0,767.0
2026-07-26 07:20:00,14.0,20.0,28.0,10.0,14.0,18.0,30.0,8.0,81.0,14.0,29.0,33.0,10.0,6.0,17.0,18.0,23.0,24.0,39.0,28.0,18.0,54.0,19.0,32.0,46.0,35.0,15.0,16.0,45.0,16.0,18.0,14.0,307.0,225.0,185.0,337.0,333.0,300.0,135.0,188.0,129.0,247.0,182.0,258.0,105.0,792.0
2026-07-26 07:30:00,26.0,24.0,13.0,17.0,18.0,22.0,45.0,5.0,84.0,20.0,17.0,39.0,24.0,15.0,21.0,27.0,39.0,21.0,29.0,26.0,23.0,32.0,55.0,17.0,53.0,24.0,46.0,22.0,42.0,3.0,18.0,16.0,305.0,268.0,199.0,336.0,353.0,315.0,160.0,248.0,176.0,266.0,209.0,275.0,133.0,883.0
2026-07-26 07:40:00,10.0,43.0,67.0,17.0,13.0,30.0,27.0,6.0,45.0,14.0,26.0,15.0,17.0,13.0,22.0,18.0,26.0,21.0,24.0,21.0,4.0,47.0,54.0,26.0,19.0,50.0,16.0,39.0,59.0,21.0,20.0,12.0,311.0,202.0,186.0,310.0,315.0,301.0,173.0,238.0,192.0,184.0,213.0,286.0,159.0,842.0
2026-07-26 07:50:00,18.0,24.0,58.0,26.0,33.0,8.0,56.0,13.0,41.0,16.0,11.0,27.0,21.0,28.0,28.0,26.0,39.0,13.0,61.0,32.0,16.0,37.0,30.0,30.0,54.0,17.0,16.0,29.0,10.0,18.0,26.0,47.0,342.0,284.0,232.0,318.0,325.0,303.0,191.0,238.0,232.0,314.0,219.0,244.0,132.0,909.0
2026-07-26 08:00:00,19.0,24.0,35.0,30.0,57.0,9.0,43.0,10.0,57.0,9.0,13.0,29.0,25.0,12.0,18.0,25.0,48.0,34.0,50.0,15.0,12.0,28.0,18.0,46.0,38.0,57.0,23.0,23.0,41.0,17.0,7.0,13.0,337.0,321.0,289.0,413.0,342.0,284.0,136.0,173.0,152.0,264.0,238.0,264.0,119.0,885.0
2026-07-26 08:10:00,8.0,22.0,54.0,37.0,17.0,24.0,35.0,10.0,36.0,13.0,9.0,34.0,17.0,24.0,32.0,45.0,44.0,42.0,80.0,9.0,17.0,22.0,47.0,38.0,63.0,39.0,36.0,22.0,38.0,23.0,28.0,27.0,370.0,321.0,266.0,361.0,347.0,371.0,217.0,280.0,250.0,290.0,266.0,315.0,121.0,992.0
2026-07-26 08:20:00,19.0,24.0,36.0,19.0,20.0,13.0,32.0,0.0,82.0,12.0,10.0,26.0,21.0,19.0,30.0,35.0,27.0,19.0,62.0,14.0,16.0,23.0,81.0,35.0,40.0,32.0,29.0,21.0,43.0,11.0,33.0,17.0,292.0,246.0,197.0,354.0,364.0,368.0,181.0,271.0,216.0,229.0,231.0,342.0,99.0,901.0
2026-07-26 08:30:00,14.0,35.0,31.0,24.0,25.0,20.0,39.0,14.0,74.0,11.0,24.0,28.0,11.0,46.0,35.0,43.0,37.0,35.0,23.0,22.0,22.0,34.0,28.0,23.0,35.0,29.0,21.0,26.0,68.0,17.0,26.0,22.0,310.0,261.0,218.0,383.0,408.0,373.0,208.0,237.0,195.0,238.0,277.0,287.0,140.0,942.0
2026-07-26 08:40:00,20.0,41.0,15.0,21.0,20.0,22.0,48.0,13.0,13.0,26.0,18.0,19.0,22.0,22.0,24.0,32.0,40.0,21.0,55.0,20.0,12.0,40.0,29.0,36.0,67.0,16.0,20.0,31.0,33.0,32.0,25.0,17.0,346.0,302.0,279.0,325.0,316.0,256.0,155.0,213.0,165.0,282.0,235.0,199.0,154.0,870.0
2026-07-26 08:50:00,42.0,26.0,31.0,37.0,22.0,37.0,38.0,28.0,47.0,15.0,25.0,27.0,10.0,8.0,37.0,30.0,25.0,23.0,31.0,21.0,7.0,23.0,31.0,27.0,44.0,37.0,12.0,20.0,57.0,19.0,22.0,26.0,299.0,240.0,196.0,321.0,340.0,332.0,197.0,270.0,205.0,239.0,227.0,290.0,129.0,885.0
2026-07-26 09:00:00,7.0,11.0,25.0,19.0,16.0,36.0,41.0,24.0,59.0,10.0,23.0,33.0,17.0,13.0,27.0,14.0,29.0,29.0,34.0,13.0,14.0,42.0,39.0,24.0,39.0,19.0,23.0,27.0,36.0,28.0,20.0,25.0,313.0,245.0,193.0,302.0,322.0,277.0,148.0,222.0,170.0,254.0,193.0,253.0,116.0,816.0
2026-07-26 09:10:00,23.0,28.0,23.0,20.0,46.0,26.0,32.0,5.0,42.0,9.0,8.0,18.0,17.0,13.0,19.0,37.0,27.0,17.0,32.0,22.0,13.0,38.0,41.0,36.0,60.0,16.0,7.0,27.0,27.0,15.0,25.0,22.0,296.0,266.0,246.0,295.0,297.0,266.0,165.0,220.0,170.0,256.0,195.0,210.0,130.0,791.0
2026-07-26 09:20:00,11.0,17.0,23.0,9.0,14.0,23.0,46.0,12.0,85.0,13.0,6.0,37.0,20.0,11.0,15.0,17.0,42.0,24.0,31.0,18.0,6.0,17.0,31.0,21.0,55.0,48.0,10.0,29.0,24.0,12.0,13.0,16.0,285.0,231.0,205.0,310.0,307.0,275.0,135.0,186.0,127.0,227.0,159.0,241.0,129.0,756.0
2026-07-26 09:30:00,24.0,24.0,26.0,39.0,21.0,24.0,44.0,6.0,10.0,12.0,13.0,12.0,8.0,9.0,10.0,24.0,35.0,22.0,37.0,16.0,11.0,23.0,15.0,53.0,38.0,22.0,25.0,20.0,56.0,11.0,21.0,26.0,274.0,239.0,212.0,315.0,271.0,243.0,140.0,175.0,159.0,254.0,168.0,196.0,119.0,737.0
2026-07-26 09:40:00,28.0,12.0,49.0,25.0,12.0,10.0,35.0,9.0,35.0,6.0,13.0,19.0,12.0,11.0,25.0,29.0,27.0,34.0,39.0,13.0,8.0,22.0,15.0,31.0,55.0,25.0,7.0,19.0,9.0,22.0,7.0,7.0,272.0,238.0,205.0,247.0,202.0,236.0,153.0,180.0,148.0,214.0,157.0,218.0,81.0,670.0
2026-07-26 09:50:00,15.0,15.0,49.0,9.0,24.0,32.0,20.0,9.0,31.0,5.0,11.0,22.0,15.0,11.0,26.0,45.0,19.0,14.0,30.0,10.0,11.0,24.0,27.0,22.0,31.0,25.0,9.0,10.0,7.0,15.0,17.0,18.0,219.0,185.0,155.0,193.0,220.0,259.0,191.0,232.0,173.0,172.0,188.0,182.0,86.0,628.0
2026-07-26 10:00:00,4.0,17.0,9.0,20.0,19.0,32.0,20.0,4.0,31.0,7.0,9.0,14.0,10.0,20.0,7.0,14.0,25.0,11.0,24.0,12.0,8.0,15.0,29.0,32.0,28.0,22.0,11.0,11.0,18.0,14.0,9.0,17.0,190.0,169.0,156.0,206.0,213.0,175.0,102.0,130.0,108.0,164.0,132.0,130.0,97.0,523.0
2026-07-26 10:10:00,8.0,13.0,13.0,18.0,26.0,24.0,34.0,6.0,29.0,12.0,6.0,13.0,11.0,7.0,12.0,51.0,27.0,25.0,33.0,13.0,8.0,20.0,24.0,13.0,20.0,26.0,16.0,19.0,29.0,14.0,26.0,8.0,197.0,177.0,149.0,235.0,240.0,233.0,142.0,185.0,140.0,145.0,196.0,167.0,96.0,604.0
2026-07-26 10:20:00,7.0,5.0,23.0,19.0,21.0,13.0,17.0,11.0,22.0,10.0,11.0,5.0,8.0,22.0,9.0,16.0,10.0,10.0,41.0,4.0,23.0,12.0,15.0,18.0,45.0,18.0,3.0,18.0,27.0,41.0,25.0,15.0,201.0,169.0,158.0,182.0,209.0,201.0,111.0,148.0,132.0,162.0,176.0,156.0,50.0,544.0
2026-07-26 10:30:00,4.0,6.0,13.0,4.0,7.0,22.0,17.0,6.0,21.0,6.0,6.0,13.0,13.0,4.0,10.0,37.0,15.0,15.0,25.0,12.0,9.0,21.0,26.0,32.0,24.0,10.0,12.0,17.0,10.0,8.0,20.0,10.0,184.0,148.0,120.0,154.0,151.0,169.0,113.0,156.0,111.0,143.0,120.0,120.0,72.0,455.0
2026-07-26 10:40:00,7.0,12.0,10.0,11.0,13.0,21.0,16.0,2.0,21.0,6.0,6.0,26.0,10.0,11.0,18.0,18.0,10.0,21.0,16.0,6.0,6.0,17.0,18.0,17.0,37.0,10.0,15.0,13.0,11.0,14.0,4.0,5.0,183.0,161.0,134.0,143.0,157.0,145.0,97.0,118.0,76.0,145.0,115.0,106.0,62.0,428.0
2026-07-26 10:50:00,12.0,11.0,13.0,7.0,10.0,21.0,30.0,5.0,37.0,6.0,10.0,17.0,7.0,7.0,13.0,14.0,7.0,21.0,24.0,17.0,7.0,8.0,17.0,10.0,44.0,17.0,7.0,17.0,13.0,16.0,11.0,12.0,189.0,152.0,126.0,173.0,191.0,169.0,95.0,123.0,81.0,142.0,111.0,142.0,73.0,468.0
2026-07-26 11:00:00,3.0,10.0,23.0,10.0,13.0,17.0,20.0,3.0,13.0,5.0,11.0,9.0,9.0,14.0,8.0,15.0,16.0,7.0,10.0,13.0,14.0,26.0,5.0,22.0,32.0,7.0,2.0,6.0,9.0,2.0,7.0,14.0,148.0,124.0,111.0,131.0,133.0,120.0,88.0,101.0,89.0,156.0,84.0,73.0,62.0,375.0
2026-07-26 11:10:00,6.0,9.0,18.0,11.0,10.0,5.0,10.0,1.0,11.0,4.0,10.0,8.0,5.0,4.0,5.0,20.0,11.0,5.0,30.0,4.0,4.0,12.0,22.0,18.0,20.0,19.0,4.0,9.0,14.0,13.0,8.0,15.0,129.0,95.0,91.0,128.0,119.0,124.0,69.0,96.0,95.0,103.0,97.0,107.0,38.0,345.0
2026-07-26 11:20:00,5.0,5.0,23.0,8.0,11.0,10.0,16.0,2.0,11.0,4.0,9.0,8.0,4.0,1.0,14.0,8.0,12.0,1.0,7.0,18.0,4.0,9.0,12.0,17.0,32.0,4.0,7.0,22.0,18.0,8.0,5.0,8.0,144.0,124.0,90.0,107.0,101.0,96.0,60.0,81.0,69.0,106.0,71.0,79.0,67.0,323.0
2026-07-26 11:30:00,4.0,3.0,25.0,9.0,8.0,9.0,9.0,7.0,20.0,2.0,3.0,16.0,13.0,12.0,13.0,14.0,8.0,12.0,13.0,9.0,8.0,10.0,5.0,9.0,5.0,10.0,6.0,8.0,15.0,4.0,12.0,17.0,116.0,87.0,62.0,100.0,120.0,140.0,92.0,102.0,87.0,96.0,84.0,101.0,37.0,318.0
2026-07-26 11:40:00,8.0,10.0,18.0,9.0,19.0,11.0,9.0,2.0,23.0,3.0,14.0,3.0,0.0,10.0,13.0,6.0,11.0,10.0,20.0,9.0,6.0,8.0,15.0,17.0,33.0,15.0,10.0,30.0,13.0,6.0,4.0,3.0,154.0,128.0,106.0,146.0,136.0,116.0,60.0,76.0,62.0,88.0,100.0,109.0,71.0,368.0
